"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Year","Trade Value","Trade Value Growth","Trade Value Growth Value","Trade Value Previous 1","Trade Value Previous 3","Trade Value Previous 5","Trade Value Growth 1","Trade Value Growth Value 1","Trade Value Growth 3","Trade Value Growth Value 3","Trade Value Growth 5","Trade Value Growth Value 5"
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841410,"Vacuum pumps",2022,999220,0.7357634461649637,423554,575666,691799,707098,73.57634461649637,423554,44.43790754250874,307421,41.31280246868185,292122
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841420,"Hand or foot-operated air pumps",2022,297894,1.590810655673546,182913,114981,1548445,114324,159.08106556735459,182913,-80.76173193106632,-1250551,160.56995906371364,183570
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841430,"Compressors for refrigerating equipment",2022,14877539,0.28368042010903943,3287786,11589753,11585190,12058398,28.36804201090394,3287786,28.418601680248663,3292349,23.379067434994266,2819141
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841440,"Air compressors mounted on wheeled chassis for towing",2022,14604200,0.1259492356810616,1633633,12970567,4227942,433112,12.594923568106159,1633633,245.42101097886393,10376258,3271.922274146179,14171088
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841451,"Table, window, ceiling fans, electric motor <125 watt",2022,9919854,-0.2481857287483912,-3274700,13194554,42396987,16853150,-24.81857287483912,-3274700,-76.60245526409695,-32477133,-41.13946650922824,-6933296
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841459,"Electric fans, motor > 125 watts",2022,265272969,0.017378870247293704,4531394,260741575,158246501,162970596,1.7378870247293703,4531394,67.63275479942523,107026468,62.77351590467277,102302373
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841460,"Ventilating hoods having a maximum width < 120 cm",2022,892547.9999999999,0.33396303962815427,223452.99999999988,669095,551057,503864,33.39630396281542,223452.99999999988,61.97017731378058,341490.9999999999,77.14065700268324,388683.9999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841480,"Air or gas compressors, hoods",2022,17395801,0.008623376267961527,148728,17247073,18997211,23644162,0.8623376267961527,148728,-8.429711077062839,-1601410,-26.4266544950927,-6248361
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",16841490,"Parts of vacuum pumps, compressors,fans,blowers,hoods",2022,33652848,0.37931547804463145,9254624,24398224,25326443,25241834,37.93154780446314,9254624,32.876330087095134,8326405,33.32172297781532,8411014
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",16841510,"Air conditioners window/wall types, self-contained",2022,44476094,0.25370560610094123,9000386.000000007,35475707.99999999,33556590,24902927,25.370560610094124,9000386.000000007,32.54056505741495,10919504,78.5978571916466,19573167
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",16841581,"Air conditioners nes with reverse cycle refrigeration",2022,1266867,0.5657769516177273,457769,809098,3020987,1132229,56.57769516177274,457769,-58.06446701028505,-1754120,11.891410659857678,134638
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",16841582,"Air conditioners nes, with refrigerating unit",2022,18092555,0.4087487841622002,5249559,12842996,15551284,19699212,40.874878416220014,5249559,16.341229444462595,2541271,-8.155945527161187,-1606657
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",16841583,"Air conditioners nes, without refrigerating unit",2022,315730,0.4334292796760222,95468,220262,1885043.0000000002,4125425,43.34292796760222,95468,-83.2507799556827,-1569313.0000000002,-92.3467279128817,-3809695
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",16841590,"Parts for air conditioners",2022,32821800,0.08026942456196523,2438824,30382976,70800630,115608868,8.026942456196522,2438824,-53.64193793190823,-37978830,-71.60961735219135,-82787068
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168416,"Liquid Fuel Furnaces",16841610,"Furnace burners for liquid fuel",2022,9247,-0.7837313188483757,-33510,0,42757,7089,100,9247,-78.37313188483756,-33510,30.441529129637466,2158
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168416,"Liquid Fuel Furnaces",16841620,"Furnace burners for solid, gas or combination fuel",2022,3159,2.606164383561644,2283,876,26606,795,260.6164383561644,2283,-88.12673832970007,-23447,297.3584905660377,2364
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168416,"Liquid Fuel Furnaces",16841690,"Parts of furnace burners, associated equipment",2022,422122.00000000006,-0.3233261571064683,-201696.99999999994,623819,274104,1588190,-32.33261571064683,-201696.99999999994,54.000671278055066,148018.00000000006,-73.42119015986752,-1166068
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",16841710,"Furnaces/ovens non-electric for ores/pyrites/metals",2022,4372,-0.3488233541852845,-2342,6714,359229,0,-34.88233541852845,-2342,-98.78294903807877,-354857,100,4372
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",16841720,"Bakery ovens, etc non-electric",2022,366811,18.976636531968197,348449,18362,74929,146831,1897.6636531968197,348449,389.54476904803215,291882,149.81849881836942,219980
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",16841780,"Industrial furnace, oven, incinerator non-electric ne",2022,1378235,-0.3214208344411293,-652825,2031060,3513211,1920100,-32.14208344411293,-652825,-60.76993382976428,-2134976,-28.220665590333837,-541865
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",16841790,"Parts of industrial or laboratory furnaces/ovens",2022,488666,-0.08764756511722127,-46945,535611,266071,180021,-8.764756511722126,-46945,83.66000052617535,222595,171.44944200954333,308645
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841810,"Combined refrigerator-freezers, two door",2022,2211358,0.9045157534193485,1050245,1161113,6940664,535067,90.45157534193486,1050245,-68.13910023594283,-4729306,313.2861865897168,1676291
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841821,"Refrigerators, household compression type",2022,8641,2.2943194815097216,6018,2623,159231,102518,229.43194815097218,6018,-94.5732928889475,-150590,-91.57123627070368,-93877
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841829,"Refrigerators, household type, including non-electric",2022,20442,0.3297339491315944,5069,15373,283887.99999999994,152728,32.97339491315944,5069,-92.79927295271374,-263445.99999999994,-86.61542087894819,-132286
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841830,"Freezers of the chest type, < 800 litre capacity",2022,1469001.9999999998,1.0970165020270652,768481.9999999998,700520,1096812,85789,109.70165020270653,768481.9999999998,33.93380087015822,372189.99999999977,1612.343074286913,1383212.9999999998
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841840,"Freezers of the upright type, < 900 litre capacity",2022,1797044,2.0565091676021363,1209104,587940,2143274,1306482,205.65091676021362,1209104,-16.154257458449084,-346230,37.548316777422116,490562
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841850,"Refrigerator/freezer chests/cabinets/showcases",2022,7385914,0.28523634981666096,1639177.999999999,5746736.000000001,713930,874925,28.523634981666095,1639177.999999999,934.5431624949224,6671984,744.1768151555848,6510989
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841861,"Compression refrigeration equipment with heat exchange",2022,109704,15.692635423006696,103132,6572,57177,118532.99999999999,1569.2635423006695,103132,91.86735925284643,52527,-7.448558629242479,-8828.999999999985
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841869,"Refrigerating or freezing equipment nes",2022,22970114.000000004,0.23173957819161492,4321599.000000004,18648515,28075263,19840297,23.17395781916149,4321599.000000004,-18.183797601468584,-5105148.999999996,15.775051149687949,3129817.0000000037
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841891,"Furniture to take refrigerating/freezing equipment",2022,798934,-0.4068741467079538,-548055,1346989,1321944.9999999998,1817890,-40.68741467079538,-548055,-39.563748870036186,-523010.99999999977,-56.05157627799262,-1018956
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",16841899,"Parts of refrigerating or freezing equipment",2022,21025110,-0.15650408175669292,-3901045,24926155,17976236,22567171,-15.650408175669291,-3901045,16.960580624330923,3048874,-6.833204746842216,-1542061
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841911,"Instantaneous gas water heaters",2022,236833,0.4734926491174586,76104,160729,63852,4365245,47.349264911745855,76104,270.90929023366533,172981,-94.57457714286369,-4128412
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841919,"Instantaneous/storage water heaters, not electric nes",2022,195890,0.5874134941086855,72488,123402,448240,240149,58.74134941086855,72488,-56.2979653756916,-252350,-18.429808160766857,-44259
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841920,"Medical, surgical or laboratory sterilizers",2022,156132,0.6250377293685405,60053,96079,229187,124386,62.50377293685405,60053,-31.875717209091263,-73055,25.522164873860405,31746
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841931,"Dryers for agricultural products",2022,443862,0.5204137907410896,151927,291935,533789,935536,52.04137907410896,151927,-16.84691891365315,-89927,-52.555326572146875,-491674
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841932,"Dryers for wood, paper pulp, paper or paperboard",2022,21877,11.283548568220102,20096,1781,8433,1934,1128.35485682201,20096,159.42132100083006,13444,1031.1789038262668,19943
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841939,"Non-domestic, non-electric dryers nes",2022,574733,-0.5483501621586789,-697786,1272519,2173307,1504335,-54.835016215867896,-697786,-73.5549096377088,-1598574,-61.79487946501278,-929602
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841950,"Heat exchange units, non-domestic, non-electric",2022,17074505,0.3704105066299694,4615096,12459409,10408076,11914466,37.04105066299694,4615096,64.05054113747825,6666429,43.30902450852602,5160039
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841960,"Machinery for liquefying air or other gases",2022,5711,-0.9971066726380702,-1968141,1973852,0,9486,-99.71066726380701,-1968141,100,5711,-39.7954880877082,-3775
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841981,"Commercial equipment, hot drinks/cooking/heating food",2022,106383952,0.32911561985542015,26342795,80041157,172688733,161277260,32.911561985542015,26342795,-38.39554546966304,-66304781,-34.03660751676957,-54893308
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841989,"Machinery for treatment by temperature change nes",2022,2283057,-0.27314997728451407,-857972,3141029,4451089,4557906,-27.314997728451406,-857972,-48.7079004710982,-2168032,-49.90995865206522,-2274849
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",16841990,"Parts, laboratory/industrial heating/cooling machiner",2022,14741280,-0.21819547711789505,-4114175,18855455,59348727,34684661,-21.819547711789504,-4114175,-75.16159023933234,-44607447,-57.499137731229375,-19943381
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168420,"Rolling Machines",16842010,"Calendering or rolling machines, not. for metals/glas",2022,119305,-0.6960529299218636,-273214,392519,10211,170,-69.60529299218636,-273214,1068.396826951327,109094,70079.41176470587,119135
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168420,"Rolling Machines",16842091,"Cylinders for rolling machines, except metals, glass",2022,50251,1.2252679124966788,27669,22582,36168,29722,122.52679124966788,27669,38.93773501437735,14083,69.0700491218626,20529
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168420,"Rolling Machines",16842099,"Parts nes for rolling machines, except metals, glass",2022,91554,2.9222860080541513,68212,23342,51237,65714,292.2286008054151,68212,78.68727677264476,40317,39.32191009526128,25840
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842111,"Cream separators",2022,680,-0.7141656158049601,-1699,2379,6048,9.000000000000002,-71.41656158049601,-1699,-88.75661375661376,-5368,7455.555555555555,671
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842112,"Clothes-dryers, centrifugal",2022,3851,2.6816443594646273,2805,1046,2220,193,268.16443594646273,2805,73.46846846846847,1631,1895.3367875647668,3658
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842119,"Centrifuges nes",2022,84078,-0.35405606816069085,-46085,130163,104508,162942,-35.40560681606909,-46085,-19.548742679986223,-20430,-48.4000441875023,-78864
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842121,"Water filtering or purifying machinery or apparatus",2022,4903411,2.9056875042813197,3647957,1255454,1806787,8997392,290.568750428132,3647957,171.3884370432154,3096624,-45.501863206582534,-4093981
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842122,"Filtering/purifying machinery/apparatus for beverages",2022,5898.999999999999,-0.9084532178717196,-58538,64437,22544,86438,-90.84532178717197,-58538,-73.833392476934,-16645,-93.1754552395937,-80539
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842123,"Oil/petrol filters for internal combustion engines",2022,12116946,0.2755057281168001,2617227,9499719,7336406,9100690,27.550572811680006,2617227,65.16187899088463,4780540,33.143157277085585,3016256
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842129,"Filtering/purifying machinery for liquids nes",2022,58167538,-0.09769331362290708,-6297836,64465374,44296930,38719116,-9.769331362290707,-6297836,31.31279752344011,13870608,50.22950937206314,19448422
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842131,"Intake air filters for internal combustion engines",2022,12620055,0.16598080131357976,1796502,10823553,8319370,10422995,16.598080131357975,1796502,51.69483987369235,4300685,21.078970104082366,2197060
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842139,"Filtering or purifying machinery for gases nes",2022,14241988,0.6400366423324882,5558043,8683945,4186819,6049602,64.00366423324883,5558043,240.16249567989445,10055169,135.42024748074337,8192386
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842191,"Parts of centrifuges, including centrifugal dryers",2022,70740,0.3943587014369345,20007,50733,132009,65950,39.43587014369345,20007,-46.412744585596435,-61269,7.263078089461714,4790
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",16842199,"Parts for filter/purifying machines for liquid/gas",2022,53363325,-0.10437899661284689,-6219160,59582485,37199244,37798329,-10.437899661284689,-6219160,43.452713716440044,16164081,41.17905847107686,15564996
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",16842211,"Dish washing machines (domestic)",2022,1112,-0.4927007299270073,-1080,0,2192,325,100,1112,-49.27007299270073,-1080,242.15384615384616,787
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",16842230,"Machinery to fill, close, aerate,etc bottle, containe",2022,2305818,1.0047470871925153,1155639,1150179,938749,686192,100.47470871925152,1155639,145.62667976210892,1367069,236.03102338704036,1619626
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",16842240,"Packing or wrapping machinery nes",2022,1686116,-0.3455003918575913,-890075,2576191,1335519,1719681,-34.55003918575913,-890075,26.251741832201564,350597,-1.951815482057428,-33565
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",16842290,"Parts of wash, filling, closing, aerating machinery",2022,5074171,-0.2151095143649918,-1390643,6464814,6998282,901303,-21.51095143649918,-1390643,-27.494047824880447,-1924111,462.98170537543973,4172868
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842310,"Personal weighing machines, baby & household scales",2022,214923,3.5936478081518373,168136,46787,46674,107348,359.36478081518374,168136,360.4769250546343,168249,100.21146178783023,107575
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842320,"Scales for continuous weighing of goods on conveyors",2022,35432,1.4889013767912336,21196,14236,1653,159743,148.89013767912337,21196,2043.4966727162735,33779,-77.81937236686429,-124311
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842330,"Constant weight scales, including hopper scales",2022,95856,3.6736226231106777,75346,20510,49759,93125,367.36226231106775,75346,92.64052734178742,46097,2.9326174496644297,2731
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842381,"Weighing machinery having a capacity < 30 kg nes",2022,719963,0.6366552322237604,280064,439899,410593,711798,63.66552322237604,280064,75.34711989731925,309370,1.1470951028241159,8165
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842382,"Weighing machinery having a capacity of 30-5000 kg",2022,1003251.9999999999,7.172266888231795,880488.9999999999,122763,49533,83079,717.2266888231795,880488.9999999999,1925.4214362142407,953718.9999999999,1107.5879584491868,920172.9999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842389,"Weighing machinery, nes",2022,286400,-0.04771721457285263,-14351,300751,325077,427045,-4.771721457285262,-14351,-11.897796522054776,-38677,-32.93446826446861,-140645
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",16842390,"Weighing machine parts and weights of all kinds",2022,278019,0.15169905426285957,36620.00000000003,241398.99999999997,188175,196842,15.169905426285958,36620.00000000003,47.744918294141094,89844,41.23967445971896,81177
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842410,"Fire extinguishers, whether or not charged",2022,137054,2.1682925701604328,93796,43258,398900,286993,216.82925701604327,93796,-65.64201554274254,-261846,-52.24482827107282,-149939
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842420,"Spray guns and similar appliances",2022,488364,-0.1245823354796151,-69500,557864,1596915.9999999998,1942543,-12.45823354796151,-69500,-69.41830378053699,-1108551.9999999998,-74.85955265855118,-1454179
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842430,"Steam or sand blasting machines",2022,391262,-0.27518302803959926,-148546,539808,103020,60517,-27.518302803959926,-148546,279.7922733449816,288242,546.5323793314275,330745
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842481,"Agricultural sprays and powder dispersers",2022,79968,-0.5167016190930903,-85495,165463,86210,23946,-51.67016190930903,-85495,-7.240459343463636,-6242,233.95139062891505,56022
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842489,"Sprays/powder dispersing machines except agricultural",2022,24533364,-0.8682841234396057,-161726369,186259733,8056061,5084605,-86.82841234396057,-161726369,204.5329969571978,16477303,382.5028492872111,19448759
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",16842490,"Parts for sprays and powder dispersers",2022,7358627,0.24414786345364142,1444035,5914592,5034262,4159070,24.414786345364142,1444035,46.17091839876431,2324365,76.92962609429512,3199557
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842511,"Electric hoists (except skip and vehicle hoists)",2022,38682,-0.8970072953831407,-336898,375580,7421,219542.00000000003,-89.70072953831408,-336898,421.25050532273275,31261,-82.38059232402001,-180860.00000000003
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842519,"Pulley tackle/hoists not skip/vehicle/electric hoists",2022,256925,3.2102287624541166,195901,61024,770762,2153822,321.0228762454117,195901,-66.6661044524769,-513837,-88.07120551280468,-1896897
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842531,"Winches or capstans nes powered by electric motor",2022,1730171.0000000002,22.08372024762515,1655219.0000000002,74952.00000000001,520814.99999999994,213846,2208.3720247625147,1655219.0000000002,232.20452559930118,1209356.0000000002,709.0733518513324,1516325.0000000002
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842539,"Winches or capstans nes",2022,149901,-0.13504515161132108,-23404,173305,58131,39533,-13.504515161132108,-23404,157.8675749600041,91770,279.1794197252928,110368
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842542,"Hydraulic jacks/hoists except for garages",2022,263433,-0.08447238643353873,-24306,287739,884419,469991,-8.447238643353874,-24306,-70.21400490039224,-620986,-43.949352221638286,-206558
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",16842549,"Jacks and hoists except hydraulic and garage hoists",2022,317005,0.7764359764639955,138555,178450,122696.00000000001,77128,77.64359764639956,138555,158.36620590728302,194309,311.01156519033293,239877
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842611,"Gantry and overhead travelling cranes on fixed suppor",2022,302,-0.9975769246198901,-124333,0,0,124635,100,302,100,302,-99.75769246198901,-124333
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842619,"Transporter or bridge cranes",2022,4728286,-0.4139469463190274,-3339731.000000001,0,8068017.000000001,152544,100,4728286,-41.39469463190274,-3339731.000000001,2999.6210929305644,4575742
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842620,"Tower cranes",2022,1261016,5.30508,1061016,200000,2577517.9999999995,210000,530.508,1061016,-51.076345538615044,-1316501.9999999995,500.4838095238095,1051016
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842630,"Portal or pedestal jib cranes",2022,154442,9.085020242914979,139128,0,15314,39660,100,154442,908.502024291498,139128,289.4150277357539,114782
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842641,"Cranes & lifting frames, self-propelled, on tyres",2022,280000,0.03137592915920761,8518,271482,238000,0,3.1375929159207607,8518,17.647058823529413,42000,100,280000
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842649,"Cranes & lifting frames, self-propelled, not on tyres",2022,166667,-0.6161444706489295,-267525,434192,5508674,159950,-61.61444706489295,-267525,-96.97446245684533,-5342007,4.199437324163801,6717
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842691,"Cranes designed for mounting on road vehicles",2022,144386,5.864736366661912,123353,21033,13073,0,586.4736366661912,123353,1004.4595731660675,131313,100,144386
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",16842699,"Cranes or derricks nes",2022,1206518,0.7743825049818741,526553,679965,1537698,477849,77.43825049818741,526553,-21.53738900616376,-331180,152.4893847219519,728669
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168427,"Fork-Lifts",16842720,"Self-propelled works trucks, non-electric",2022,241027,2.0608935283958143,162283,78744,750351,47615,206.08935283958144,162283,-67.87809971599957,-509324,406.19972697679304,193412
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168427,"Fork-Lifts",16842790,"Trucks with lifting/handling equipment, non-powered",2022,93569,-0.8437592360367822,-505308,598877,13047377.999999998,25912,-84.37592360367822,-505308,-99.28285207955192,-12953808.999999998,261.1029638777401,67657
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842810,"Lifts and skip hoists",2022,74845,-0.6749233401957974,-155393,230238,306152,223099,-67.49233401957973,-155393,-75.55299328438161,-231307,-66.45211318741903,-148254
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842820,"Pneumatic elevators and conveyors",2022,665211,10.502074904035688,607377,57834,60992,10711,1050.2074904035687,607377,990.6528725078699,604219,6110.540565773504,654500
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842832,"Continuous action goods conveyor or elevator (bucket)",2022,681707,4.143328152585595,549165,132542,272991,394574,414.3328152585595,549165,149.71775626302698,408716,72.77038020751493,287133
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842833,"Continuous action goods conveyor or elevator belt typ",2022,2354786,2.425511982380649,1667360,687426,3413331,3559588,242.5511982380649,1667360,-31.012081746540254,-1058545,-33.84666989550476,-1204802
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842839,"Continuous action elevators or conveyors for goods ne",2022,366583,-0.6408225212567288,-654035,1020618,1302243,346058,-64.08225212567288,-654035,-71.84987748062382,-935660,5.931086696449728,20525
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",16842890,"Lifting, handling, loading or unloading machinery nes",2022,5385451,-0.2115429522308244,-1444915.999999999,6830366.999999999,2889678,512413,-21.15429522308244,-1444915.999999999,86.36855040596218,2495773,950.9981206565797,4873038
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842911,"Bulldozers and angledozers, crawler type",2022,1767936,-0.6091452705750017,-2755320,4523256,643230,0,-60.914527057500166,-2755320,174.85285201249943,1124706,100,1767936
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842919,"Bulldozers and angledozers, wheeled",2022,127454,-0.7670520072742559,-419681,547135,0,80831,-76.70520072742559,-419681,100,127454,57.67960312256436,46623
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842920,"Graders and levellers, self-propelled",2022,70000,-0.7191180306161347,-179215,249215,80410,0,-71.91180306161347,-179215,-12.946150976246734,-10410,100,70000
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842930,"Scrapers, self-propelled",2022,97,1.425,57,0,40,0,100,97,142.5,57,100,97
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842940,"Tamping machines and road rollers, self- propelled",2022,506669,0.583340625,186669,320000,36819,2125981,58.334062499999995,186669,1276.1074445259242,469850,-76.16775502697342,-1619312
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842951,"Front end shovel loaders",2022,187478,-0.37777586018061554,-113825,301303,855547,2014331,-37.777586018061555,-113825,-78.08676788066582,-668069,-90.69279080746908,-1826853
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842952,"Shovels and excavators with revolving superstructure",2022,4391273,16.565092,4141273,250000,235358,1723395,1656.5092,4141273,1765.7844645178834,4155915,154.80362888368597,2667878
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",16842959,"Earth moving/road making equipment, self-propelled ne",2022,5710256,14.010399032648126,5329836,380420,2107092,2138546,1401.0399032648127,5329836,171.00174078777766,3603164,167.0158135480836,3571710
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843010,"Pile-drivers and pile-extractors",2022,177254,-0.7840767341688268,-643657.9999999999,820911.9999999999,800935,794560,-78.40767341688269,-643657.9999999999,-77.86911547129293,-623681,-77.69155255739025,-617306
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843041,"Boring or sinking machinery nes, self-propelled",2022,25349,-0.9727771710122889,-905818,931167,497098,173556,-97.27771710122889,-905818,-94.90060310039469,-471749,-85.39433957915601,-148207
